11910:8,29,58,84,302,354,518,616,654,899
11913:17,29,58,70,76,84,302,354,616,654
11922:8,17,29,76,84,289,302,616,650,654
11928:8,17,58,76,84,224,302,616,650,654
11929:8,29,84,518,542,564,650,654,736,1102
11939:8,17,58,76,302,518,564,616,650,654
11956:8,29,76,84,518,542,616,650,654,1102
11962:17,40,76,81,238,262,302,564,650,2139
11968:8,17,70,245,302,508,616,654,873,1382
11972:8,17,58,70,84,302,564,616,654,873
11979:17,29,58,76,84,302,354,616,654,866
11983:8,17,58,76,84,518,616,650,654,1102
11988:8,29,58,76,84,302,518,542,616,654
11990:3484,3717,4357,12505,18765,20452,35032,79005,110421,122719
11996:17,17,17,17,17,17,17,17,17,17
11999:17,245,441,508,710,1205,1410,1744,2715,4268
12008:8,15,17,58,61,302,518,542,616,654
12010:8,17,61,245,302,508,564,616,654,1744
12011:8,17,58,76,302,542,564,616,650,654
12027:8,17,29,58,84,302,564,616,650,654
12028:6,8,76,84,138,518,542,650,654,1102
12037:8,15,17,29,76,84,302,518,616,654
12047:8,17,58,76,302,508,518,616,654,2139
12050:17,76,138,354,518,542,564,616,650,654
12067:17,76,564,2528,4093,4146,6117,12093,16658,28389
12084:8,15,17,29,76,84,518,564,650,654
12094:76,168,463,574,661,984,1400,2642,4877,5480
12130:8,17,61,289,302,508,518,564,616,1196
12170:8,17,58,84,302,564,616,650,654,736
12199:8,17,650,790,873,891,10408,21813,27340,36085
12211:76,1651,2354,2528,6901,8129,8783,10692,12093,16658
12213:40,826,1558,1973,3081,5739,9864,13207,13835,60295
12232:8,17,29,76,84,302,518,542,650,654
12234:8,17,58,76,84,302,518,616,654,866
12235:8,17,29,58,84,302,354,542,616,1102
12237:17,182,224,225,1050,2337,5567,10291,20288,30139
12239:17,70,76,262,302,500,564,616,805,2139
12263:8,15,17,58,61,84,302,542,616,654
12268:15,17,58,61,76,302,542,564,616,654
12271:8,17,58,70,76,81,226,508,616,654
12272:8,15,17,58,76,302,518,542,616,654
12296:8,17,48,84,245,302,518,899,1119,1187
12310:8,17,29,58,76,302,518,616,650,654
12327:8,17,29,58,84,302,564,616,650,654
12328:8,17,76,84,302,354,616,654,899,1119
12356:8,17,58,70,84,302,508,518,616,654
12360:8,58,76,84,302,354,616,650,654,1102
12364:8,29,58,76,84,302,354,518,650,654
12373:698,8102,10048,10305,11358,14890,15278,19795,21640,23051
12375:8,518,542,787,902,931,1412,1790,2193,47601
12376:17,40,496,947,1592,1930,2549,4453,22218,76972
12379:17,65,119,327,508,511,564,1287,1405,5567
12406:17,58,76,84,138,226,302,354,616,654
12416:29,58,76,84,302,518,616,650,654,1102
12428:17,17,17,17,17,17,17,17,17,17
12433:8,17,58,84,302,518,564,616,650,654
12443:8,17,32,58,245,302,518,542,616,654
12453:8,29,58,76,302,354,518,616,654,1102
12464:8,17,58,76,225,302,542,616,650,654
12467:15,17,61,76,94,131,245,301,518,654
12474:8,17,58,84,302,354,518,616,654,1102
12480:8,17,29,58,84,302,518,542,616,654
12496:17,2744,2924,15937,16433,22510,23398,36443,65938,89721
12498:17,17,17,17,17,17,17,17,17,17
12505:17,76,81,168,224,226,719,1682,2139,3137
12512:8,58,76,84,518,542,616,650,654,1102
12531:8,17,58,76,302,542,564,616,650,654
12532:5282,93074,17,17,17,17,17,17,17,17
12533:6,8,29,58,76,354,518,542,616,650
12534:678,3683,4138,18370,20096,33008,33138,63314,76996,104055
12536:17,29,58,76,84,302,518,616,650,1102
12540:8,17,29,58,76,84,616,650,654,1102
12541:17,58,76,84,138,226,302,354,616,654
12544:15,17,58,76,84,302,518,616,650,654
12549:17,29,58,70,76,84,302,354,616,654
12552:8,15,17,58,84,518,542,564,616,654
12555:70,76,81,262,508,698,986,1023,2139,2275
12556:8,17,29,58,302,354,518,616,654,1102
12559:8,29,58,84,302,354,518,616,654,1102
12562:140,731,1884,3309,9354,10503,12637,14508,48208,88524
12564:8,15,58,76,84,354,518,542,616,1102
12568:17,17,17,17,17,17,17,17,17,17
12573:8,15,17,29,58,302,542,616,650,654
12587:8,29,58,76,84,302,354,616,654,1102
12595:8,17,76,81,245,302,542,564,616,654
12601:8,17,58,76,84,138,226,302,616,654
12604:15,29,76,84,302,354,518,564,650,1102
12616:17,70,238,302,398,616,2447,9629,11644,24211
12622:8,17,29,84,302,518,542,616,650,654
12628:4305,8471,62866,122304,17,17,17,17,17,17
12630:8,15,17,58,61,302,518,542,616,654
12642:8,17,29,76,289,518,616,650,654,1102
12660:8,17,58,302,518,542,564,616,654,861
12662:17,61,103,1987,2139,16496,18098,31555,59585,60833
12663:8,17,58,76,84,302,564,616,650,654
12669:8,17,29,58,76,84,302,616,650,654
12676:17,70,245,710,827,1002,1205,1410,3618,4444
12700:17,76,245,302,508,564,710,1002,1744,1913
12701:17,58,84,101,302,542,564,616,654,1102
12723:8,17,76,245,508,710,1002,1410,1744,3618
12725:17,29,58,76,84,302,542,616,650,654
12739:17,58,61,70,129,219,518,2832,12039,24464
12753:8,17,29,58,84,302,564,616,650,654
12754:8,32,61,62,245,327,508,2030,5124,36233
12761:17,58,70,76,302,542,564,616,654,2139
12766:17,70,81,226,500,508,564,616,1749,2967
12767:17,17,17,17,17,17,17,17,17,17
12773:17,245,500,508,542,564,616,873,931,2194
12779:17,76,654,6202,17339,22689,23317,39851,44254,48076
12780:8,17,58,76,84,302,542,616,650,654
12794:8,17,76,302,518,542,564,616,650,654
12795:8,17,29,58,76,84,616,650,654,1102
12796:17,58,76,302,361,564,616,654,866,2139
12799:290,46545,17,17,17,17,17,17,17,17
12804:8,17,70,245,302,508,518,616,654,1023
12807:533,5975,6977,7524,8772,11590,12294,14814,17316,19206
12811:8,17,58,70,76,84,302,354,616,654
12836:8,15,17,58,302,518,542,616,654,861
12841:1921,5671,9127,10348,29064,37666,58745,60650,61267,70277
12852:8,17,29,58,76,302,542,616,650,654
12860:29,58,76,138,301,542,616,650,654,736
12885:8,29,58,84,302,542,564,616,650,654
12892:8,29,58,76,84,302,518,542,616,654
12898:8,15,17,29,58,84,302,542,616,654
12902:533,1337,2633,5975,7622,11590,12294,13341,14814,17316
12912:6,15,17,76,84,101,354,564,650,1102
12918:8,17,29,76,84,302,542,616,650,1102
12928:17,58,76,84,302,518,616,654,1102,2162
12931:8,17,29,76,84,302,542,616,650,654
12934:15,17,58,76,302,322,542,568,616,654
12939:76,226,262,327,431,508,616,654,1382,6435
12956:8,17,58,302,542,564,616,650,654,861
12967:8,15,17,58,61,245,302,542,616,654
12970:8,17,29,58,76,84,182,302,616,654
12985:17,301,302,542,654,787,3001,3039,5512,44036
12986:8,17,58,84,302,564,616,650,654,736
12991:8,17,58,76,302,508,564,616,650,654
12998:8,17,29,58,84,302,322,616,654,1550
13004:17,58,70,76,302,542,564,616,654,2139
13019:826,2194,3484,3717,4292,8008,10905,24790,29960,35032
13024:17,17,17,17,17,17,17,17,17,17
13025:285,117672,17,17,17,17,17,17,17,17
13039:17,76,226,311,533,6311,7926,8772,10981,17316
13040:81,140,226,380,1749,1888,2379,2967,6227,7211
13050:17,17,17,17,17,17,17,17,17,17
13060:17,17,17,17,17,17,17,17,17,17
13062:8,84,518,656,939,2656,4300,4613,9093,50946
13071:8,29,58,76,84,302,354,518,616,654
13080:29,70,302,1144,1405,1790,40888,52642,86137,121481
13081:6,8,15,76,84,101,289,650,654,1102
13087:8,17,81,245,542,564,616,654,787,4268
13092:8,29,58,76,84,302,354,518,616,650
13094:8,17,58,76,84,302,542,616,654,736
13106:70,1701,6849,28641,33504,35355,52930,55002,59651,69909
13109:8,17,58,76,302,518,542,564,616,654
13110:8,17,58,76,302,518,542,564,616,654
13116:17,238,302,327,347,508,698,7981,9043,24467
13152:8,17,58,76,84,301,616,650,654,1102
13153:17,58,76,302,542,564,616,654,698,861
13177:8,17,29,58,76,84,302,616,650,654
13179:8,17,58,84,302,564,616,650,654,736
13192:17,17,17,17,17,17,17,17,17,17
13195:8,17,58,76,302,518,542,616,650,654
13226:46537,55388,83388,83624,111734,17,17,17,17,17
13233:8,17,58,76,302,542,554,616,650,654
13259:14889,17,17,17,17,17,17,17,17,17
13264:8,29,58,76,84,101,302,616,654,1102
13269:17,17,17,17,17,17,17,17,17,17
13280:8,17,29,58,76,84,302,518,616,654
13285:17,58,70,76,81,84,138,302,616,654
13289:17,58,70,76,302,542,616,654,698,2139
13295:8,15,29,76,84,302,518,542,650,654
13296:17,176,301,302,500,542,924,1539,2547,43124
13307:17,58,289,402,508,518,542,616,654,12128
13312:8,58,76,84,354,518,616,650,654,1102
13319:17,17,17,17,17,17,17,17,17,17
13325:17,70,76,398,669,901,1462,1592,12508,26722
13335:8,17,29,58,76,84,302,518,542,654
13339:3672,6503,7021,9289,10492,13889,17567,37869,45956,50306
13353:8,15,17,58,70,76,302,518,616,654
13367:17,76,168,463,508,564,661,984,1326,2318
13375:17,17,17,17,17,17,17,17,17,17
13377:8,17,58,76,226,302,542,616,650,654
13380:15089,32752,17,17,17,17,17,17,17,17
13387:40,327,554,870,947,2194,3484,51224,52805,87381
13392:698,730,8446,8772,9286,18338,23964,25481,37575,66642
13414:8,29,58,76,84,302,518,564,616,654
13425:17,76,245,273,289,302,361,363,500,17985
13432:8,17,58,84,302,518,542,616,654,787
13434:8,29,58,76,84,302,354,518,616,654
13435:15,17,58,70,76,302,361,542,616,654
13436:245,1446,6379,10602,13895,14600,19433,23824,25716,46994
13444:8,17,58,76,84,226,302,518,616,654
13445:8,17,29,58,84,302,518,542,650,654
13447:5477,11404,22182,17,17,17,17,17,17,17
13459:17,58,70,76,226,302,564,616,650,654
13464:8,17,58,76,168,302,542,616,654,736
13466:8,17,58,70,76,84,302,518,616,654
13467:8,17,58,76,84,302,542,616,650,654
13469:8,58,76,84,301,354,616,650,654,1102
13470:1337,1997,5319,6951,13247,17835,18920,33228,35817,39399
13504:8,29,58,76,84,302,354,518,616,1102
13506:8,17,58,84,285,302,354,616,650,654
13511:8,29,58,76,84,302,518,616,650,654
13525:857,1167,1397,3034,4858,4971,7926,13049,13108,19188
13526:76,168,226,378,508,564,719,1326,1460,5738
13530:17,58,70,76,226,262,302,616,654,780
13533:8,17,29,84,302,518,542,616,650,654
13534:13516,32975,42665,17,17,17,17,17,17,17
13535:17,61,157,189,245,508,564,3196,4755,10541
13564:8,17,58,76,302,518,542,616,650,654
13568:17,65,76,245,327,508,564,616,1382,4697
13584:8,15,17,58,61,302,518,564,616,654
13590:17,17,17,17,17,17,17,17,17,17
13596:8,17,58,76,84,302,354,518,616,654
13602:8,17,29,58,84,302,518,542,650,654
13607:17,29,58,70,84,138,302,354,616,654
13613:8,17,29,76,84,289,302,616,650,654
13618:17,17,17,17,17,17,17,17,17,17
13632:8,17,302,358,508,564,616,1790,7703,112863
13633:8,17,58,101,289,302,542,616,654,1804
13634:8,29,58,76,84,302,354,361,616,654
13643:5738,15479,19062,17,17,17,17,17,17,17
13657:17,65,70,119,131,508,736,1023,1382,1539
13665:8,17,58,76,302,518,542,616,650,654
13666:8,17,58,84,302,508,564,616,650,654
13696:17,58,70,76,81,138,302,564,616,654
13700:8,29,58,76,302,354,518,616,654,1102
13701:8,17,58,70,76,81,84,302,616,654
13710:17,76,168,226,564,719,984,1326,1460,1528
13723:40,76,226,358,361,508,654,736,866,1790
13752:81,182,224,238,409,1196,7278,46738,60279,70522
13758:8,17,29,58,76,84,616,650,654,1102
13761:17,58,70,301,302,354,542,654,1405,1410
13770:342,564,565,1352,1712,1991,3172,3307,4755,4825
13781:921,51741,80287,17,17,17,17,17,17,17
13782:17,302,311,787,1468,2543,7622,9435,9594,12861
13784:533,603,4040,5319,5975,9462,13341,15299,18920,19206
13806:29,58,76,301,302,354,518,616,650,654
13812:8,17,58,76,84,302,518,542,650,654
13813:8,29,58,76,84,302,354,518,616,654
13831:17,76,182,302,616,650,4268,7409,10600,16208
13835:17,58,76,302,361,546,616,654,866,2139
13841:8,17,29,58,70,84,302,564,616,654
13871:168,463,574,719,984,1400,2642,4877,5480,5557
13874:17,17,17,17,17,17,17,17,17,17
13876:8,15,17,29,58,84,302,518,616,654
13883:8,29,58,76,84,302,354,518,616,1102
13884:8,17,29,58,84,518,542,564,616,654
13892:17,70,76,81,262,564,616,698,1023,2139
13893:533,2139,2543,4671,5304,5975,8772,10180,10981,13341
13900:8,29,58,76,302,354,518,616,650,654
13912:4,40,76,564,698,1460,2139,2512,6303,10048
13918:398,2934,4014,4592,6113,9629,11588,11644,16624,34879
13924:8,29,58,76,84,302,616,650,654,1102
13953:8,17,58,76,84,302,354,361,616,654
13956:15947,44741,17,17,17,17,17,17,17,17
13961:17,17,17,17,17,17,17,17,17,17
13964:17,29,58,76,84,302,354,361,616,654
13995:3282,15078,20245,27335,47278,54356,54427,71248,83921,100832
14003:17,17,17,17,17,17,17,17,17,17
14014:8,17,422,616,1126,1804,3223,4268,6535,26540
14015:17,17,17,17,17,17,17,17,17,17
14024:8,15,17,76,245,508,564,616,827,1410
14034:17,17,17,17,17,17,17,17,17,17
14040:15,17,58,61,65,162,245,327,616,654
14056:17,58,61,245,302,364,518,542,564,616
14057:8,17,29,58,76,84,302,564,616,654
14058:8,17,29,58,76,84,302,354,616,650
14065:17,58,70,76,81,302,564,616,650,654
14068:17,245,302,353,616,1827,2403,2696,2714,4268
14069:8,76,84,354,518,542,616,650,654,1102
14084:8,17,29,58,84,302,616,654,899,3389
14087:353,364,787,1790,3440,8794,12495,18453,25649,41527
14088:17,311,1077,1468,3039,4671,5512,7468,7622,14259
14095:17,17,17,17,17,17,17,17,17,17
14112:8,17,29,58,76,84,302,542,650,1102
14120:8,17,29,58,76,84,302,542,616,654
14128:8,15,17,84,302,354,518,654,1102,1175
14139:8,17,58,76,84,302,518,542,650,654
14142:76,162,402,564,656,873,1131,2121,43736,47385
14147:17,17,17,17,17,17,17,17,17,17
14148:62,76,302,409,542,564,616,654,873,22155
14151:17,76,347,358,508,1176,6906,8226,11887,42870
14176:8,17,29,58,76,84,542,616,650,654
14210:8,17,58,76,84,302,518,542,616,650
14211:8,17,58,76,302,542,564,616,650,654
14219:17,70,76,81,226,302,508,564,616,654
14247:8,76,138,302,354,518,616,650,654,1102
14293:8,29,84,354,518,564,616,650,654,1102
14299:8,17,29,58,84,302,354,518,616,654
14314:29,58,76,84,302,542,616,650,654,1102
14321:32,48,70,899,1187,1545,2162,6450,8946,78283
14330:8,15,17,32,58,302,518,542,616,654
14336:8,17,58,84,226,302,564,616,650,654
14347:17,17,17,17,17,17,17,17,17,17
14371:8,17,58,76,84,302,518,542,616,654
14386:182,36187,52219,58717,94915,17,17,17,17,17
14397:8,17,58,84,289,302,518,542,616,654
14407:8,17,58,70,76,84,138,302,616,654
14422:11083,65532,17,17,17,17,17,17,17,17
14436:8,17,58,70,76,84,302,354,616,654
14445:8,17,58,84,302,508,542,616,650,654
14446:8,17,29,58,76,302,564,616,650,654
14455:8,17,58,76,302,361,564,616,654,698
14470:17,29,58,76,354,518,616,650,654,1102
14473:17,29,58,76,84,138,302,361,616,654
14508:17,17,17,17,17,17,17,17,17,17
14509:8,29,58,84,302,354,518,616,650,654
14517:301,392,398,508,1267,1348,1382,15947,43930,55482
7:8,29,58,76,138,302,518,542,616,650
18:8,17,32,58,302,518,564,616,650,654
19:17,17,17,17,17,17,17,17,17,17
36:8,17,29,58,76,84,518,542,616,654
37:8,15,17,58,61,84,302,542,616,654
41:15,17,58,76,101,302,542,564,616,654
42:15,17,58,76,84,302,518,542,564,654
43:8,17,58,76,84,138,226,302,616,654
44:8,15,76,84,302,518,542,564,616,861
45:17,58,76,226,302,347,564,616,650,654
46:8,15,58,76,302,354,542,616,650,1102
59:15,29,58,76,542,564,616,650,654,1102
60:8,29,58,76,84,302,518,616,650,1102
69:29,32,58,61,76,101,302,564,650,654
70:8,29,58,76,84,302,354,616,650,654
94:17,32,58,76,84,302,508,564,616,654
106:6,8,15,29,61,84,101,518,736,1102
115:8,15,29,58,61,138,289,354,518,861
116:8,17,70,76,226,302,508,564,616,654
142:6,8,29,32,58,61,84,301,861,1102
143:17,32,84,302,363,394,483,564,616,3231
148:8,17,58,70,76,302,542,564,616,654
150:8,17,29,84,302,518,542,564,650,654
156:8,29,58,76,84,302,542,616,650,1102
161:15,29,76,84,101,138,542,564,616,650
171:6,8,15,76,84,302,354,518,650,1102
172:8,58,76,84,518,542,564,654,861,1102
174:8,245,431,483,518,654,873,899,1023,3233
177:8,17,29,58,84,518,542,616,650,654
196:15,29,76,101,289,354,542,564,616,650
202:8,15,58,138,301,302,354,518,542,1102
211:8,17,76,302,508,564,616,787,873,947
217:8,15,17,58,84,302,518,542,616,654
220:186,1342,4032,7478,7649,10178,13192,22713,39446,64973
223:8,29,58,76,84,302,518,616,650,654
224:8,17,84,245,353,518,616,654,1951,4797
225:8,29,58,76,84,302,518,542,616,654
228:8,17,29,58,76,302,361,616,650,654
229:6,15,32,58,61,84,101,518,736,1102
231:8,29,58,76,84,302,354,518,616,654
232:190,736,3505,5844,7258,7752,10236,24068,29848,59541
238:8,17,58,76,245,302,441,564,616,654
241:29,58,76,84,518,542,564,616,650,1102
245:17,81,262,508,650,780,3137,3939,5767,16786
249:8,15,17,29,58,84,302,518,616,654
250:8,29,58,84,302,518,542,564,616,654
253:8,17,58,76,302,508,542,564,616,654
257:6,15,17,84,101,289,354,542,861,1102
272:8,29,58,76,354,518,616,650,654,1102
273:15,17,76,101,289,302,354,650,654,736
288:15,17,29,58,76,84,101,616,650,1102
290:8,17,58,76,84,138,226,302,616,654
291:17,58,84,101,302,518,616,650,654,1102
292:58,61,76,138,289,301,542,564,616,654
294:8,15,17,29,76,302,354,542,564,1102
328:8,29,58,76,84,302,354,616,654,1102
331:8,15,17,58,84,302,542,616,650,654
345:385,805,1754,3250,5726,11281,16881,33223,39936,77581
361:8,29,58,76,138,301,354,518,616,650
376:8,17,29,58,76,84,302,542,616,650
384:8,17,76,84,302,518,542,616,650,654
401:15,29,58,138,301,354,542,616,650,1102
402:8,15,84,302,518,542,564,654,861,1102
410:8,17,58,76,84,302,508,518,616,654
448:8,15,58,76,84,302,518,542,616,654
449:8,15,17,58,70,84,302,518,616,654
450:15,29,76,84,138,245,302,354,654,1102
452:8,17,58,76,302,518,542,616,861,13523
476:15,17,70,245,302,518,616,654,1023,1405
488:15,17,29,58,76,302,518,542,564,616
490:15,17,29,61,76,101,289,302,354,650
494:8,15,17,29,58,84,518,542,616,654
500:8,17,29,58,76,84,302,616,650,654
514:8,17,58,76,302,542,564,616,650,654
525:29,58,70,84,302,518,564,616,650,654
535:6,8,17,29,76,354,518,542,650,1102
536:8,29,58,76,84,302,518,542,616,654
538:29,58,76,101,302,354,616,650,654,1102
539:8,15,17,29,58,84,518,542,564,654
564:8,15,76,84,289,518,564,650,736,1102
582:15,29,76,84,138,354,518,564,616,1102
585:8,17,29,58,76,84,302,518,616,654
590:8,29,76,101,354,518,542,650,654,736
601:226,27912,31717,69110,75023,90054,90819,94414,121234,121660
618:8,17,58,76,226,302,542,616,650,654
624:8,17,76,84,302,508,518,564,616,654
627:311,780,1077,4671,5512,10071,11539,19731,32661,83175
628:8,17,58,70,76,84,354,518,542,1102
632:8,17,76,81,226,302,508,564,616,654
633:8,15,58,76,84,302,518,564,650,654
634:17,58,70,76,226,302,508,616,654,780
646:17,29,58,70,76,302,354,564,616,654
666:911,1337,3034,5975,10981,11590,17908,18920,25145,35817
667:8,17,58,76,302,518,542,564,616,654
669:17,58,70,81,500,518,736,1803,10493,11470
678:8,17,58,76,84,302,518,542,564,654
680:8,15,17,29,58,84,518,616,650,654
681:8,17,58,76,245,302,508,518,616,654
682:17,76,81,302,508,564,616,654,698,1528
683:15,103,226,429,542,669,866,1089,1126,1535
684:17,76,168,463,719,984,1326,1460,5480,8860
715:311,2215,2543,4671,8392,8867,9435,11855,12861,17486
716:8,15,17,58,302,542,616,650,654,861
741:8,17,58,76,168,302,518,564,616,654
750:6,8,15,32,61,76,138,354,564,1102
754:17,29,58,61,76,84,302,542,616,654
756:8,15,76,84,289,354,542,616,650,1102
757:8,17,58,76,84,302,564,616,654,1102
758:8,17,58,76,84,302,518,542,616,654
763:8,15,17,29,84,354,518,542,564,650
773:8,17,58,76,84,101,302,616,650,654
774:8,17,61,76,84,289,302,518,564,650
775:6,15,58,76,101,354,518,542,564,1102
782:8,29,58,76,84,302,518,542,616,654
784:17,29,76,84,101,302,508,518,542,650
793:8,29,76,301,354,518,542,616,654,736
803:8,17,70,84,138,302,354,616,654,1119
813:17,29,84,302,518,542,564,616,650,654
815:8,15,29,58,76,84,302,518,542,654
817:8,29,58,76,138,301,518,616,650,1102
818:76,463,564,984,1326,1528,2318,5480,5738,8860
823:8,17,58,76,245,302,518,564,616,654
825:8,29,58,70,518,542,616,650,654,1102
833:6,8,58,76,84,302,354,508,564,861
835:58,76,84,101,302,518,542,616,650,654
838:17,131,219,245,862,4671,7210,8066,8392,12861
844:8,15,29,58,76,301,354,518,542,736
850:17,29,58,76,84,302,354,616,654,866
856:6,62,70,138,162,301,364,486,1405,1535
857:8,15,76,84,302,354,518,542,650,1102
874:29,58,76,84,101,301,302,508,518,787
891:17,29,58,76,84,302,354,361,616,654
899:8,17,58,76,84,302,518,542,616,654
900:8,17,29,58,101,302,542,616,650,654
911:8,29,58,76,84,302,518,616,650,654
918:8,17,58,84,302,518,542,616,650,654
925:8,17,58,76,84,302,518,564,616,654
926:8,58,76,84,302,354,518,542,650,1102
937:29,58,76,302,518,542,564,616,650,654
949:17,17,17,17,17,17,17,17,17,17
964:8,15,17,58,84,302,518,542,616,654
970:8,84,656,2656,4300,4613,5010,9093,14636,50946
977:15,17,29,61,301,354,518,554,650,736
981:8,15,17,245,302,508,710,1002,1410,1744
982:8,17,70,84,302,354,654,875,1119,2162
984:8,17,29,58,76,84,542,616,650,654
992:8,17,58,76,245,302,508,564,616,654
993:29,58,76,84,138,354,518,616,654,1102
998:17,58,76,84,302,542,564,616,650,654
1000:8,17,29,58,70,84,101,518,542,1102
1007:6,8,15,17,29,84,518,542,564,654
1027:76,168,574,661,760,801,1326,1400,1528,8733
1028:17,29,58,76,302,354,518,542,616,650
1044:8,17,29,58,84,302,518,616,650,654
1045:6,8,17,58,76,84,518,542,564,650
1049:17,58,76,81,302,508,542,564,616,654
1068:17,58,76,245,302,441,508,616,654,1002
1069:8,29,76,84,101,518,542,564,654,1102
1070:15,17,58,76,84,518,542,616,650,1102
1082:6,15,84,101,138,301,518,542,650,1102
1083:8,17,61,138,302,363,518,542,650,654
1088:8,15,17,58,84,302,542,564,616,654
1094:6,29,32,58,61,70,301,508,616,736
1116:8,29,58,76,84,302,518,616,650,654
1121:17,29,61,84,101,289,616,654,1102,1578
1125:29,58,76,84,302,542,564,616,650,654
1127:8,15,17,58,84,302,518,542,616,654
1132:8,15,17,58,76,302,518,542,650,654
1133:8,15,61,76,101,301,354,518,650,1102
1140:8,15,29,58,76,84,302,518,542,616
1141:8,17,70,84,302,327,508,654,787,1382
1148:8,17,58,70,76,302,508,616,654,1023
1153:17,29,58,76,518,542,616,650,654,1102
1163:17,17,17,17,17,17,17,17,17,17
1166:8,15,17,32,58,302,518,542,616,654
1172:8,15,17,58,76,84,302,518,616,654
1192:8,17,29,58,76,302,518,542,616,650
1204:15,17,29,58,61,84,302,542,616,654
1208:8,15,17,29,58,302,542,616,650,654
1209:8,17,58,70,76,302,518,564,616,654
1234:17,58,76,168,302,564,616,650,654,719
1236:8,17,58,76,84,302,518,542,616,654
1245:8,29,58,76,84,302,354,518,616,654
1263:8,17,58,76,84,302,518,542,564,650
1267:8,29,58,76,84,302,518,542,616,654
1269:17,189,378,508,1352,1712,2880,3107,4755,6434
1288:17,32,138,398,518,542,654,692,1017,67016
1295:6,15,76,101,301,518,542,564,616,861
1296:8,17,29,58,76,84,518,542,650,654
1302:8,17,29,76,302,518,542,616,650,654
1305:8,17,29,58,76,84,302,518,542,650
1342:17,58,84,101,302,518,616,650,654,1102
1382:8,17,58,76,84,302,518,564,616,654
1389:29,58,76,302,616,1305,4245,40853,61636,75115
1391:17,32,58,302,402,616,650,674,787,26376
1397:70,81,140,226,262,500,780,986,1749,2967
1402:8,58,76,84,302,354,518,616,650,1102
1405:4697,24722,92558,96890,17,17,17,17,17,17
1407:17,58,84,302,486,518,542,616,650,654
1408:17,58,84,302,518,564,616,650,654,1102
1409:6,8,15,70,101,138,354,542,564,616
1412:17,29,58,70,76,84,302,354,616,654
1413:6,15,32,101,285,289,322,542,736,861
1418:15,61,76,138,289,542,564,650,654,736
1419:17,76,378,508,1712,3172,4755,4825,6434,12990
1420:8,29,58,76,302,354,518,616,650,654
1427:8,15,17,29,61,84,354,518,564,1102
1430:8,17,58,76,84,302,518,542,650,654
1431:8,58,76,84,518,542,616,650,654,1102
1435:29,58,61,76,84,101,289,302,564,616
1437:8,17,58,76,302,542,564,616,650,654
1441:8,17,224,245,840,2548,2715,3307,6559,6745
1447:8,17,58,70,84,302,518,542,616,654
1448:8,17,76,81,245,542,616,650,654,2548
1457:15,17,58,70,302,518,542,616,650,654
1458:15,17,58,76,84,101,302,508,616,650
1469:58,76,84,302,354,518,542,564,616,1102
1477:17,58,76,84,245,302,518,542,616,654
1486:76,168,564,719,801,984,1326,1400,5480,8860
1490:8,17,29,58,76,302,542,616,654,866
1491:8,58,76,84,302,518,616,650,654,1102
1500:15,29,58,76,84,302,354,518,564,650
1503:8,15,58,76,101,354,542,616,650,654
1517:225,378,508,840,931,1208,1352,1790,2200,4755
1518:8,17,58,84,302,508,518,542,616,654
1535:15,29,58,84,101,302,542,650,654,1102
1551:8,15,61,70,354,518,542,616,650,736
1552:17,29,70,81,226,508,542,1402,19245,29723
1553:8,17,58,61,302,518,542,564,616,654
1559:8,15,29,76,84,302,518,616,650,654
1560:15,17,29,58,61,76,84,302,518,564
1561:15,17,29,58,61,76,84,518,542,616
1562:8,29,138,518,542,564,616,650,654,1102
1569:17,70,76,81,226,302,508,698,986,2967
1570:8,17,58,84,302,518,542,564,616,654
1588:15,17,48,53,84,224,245,542,1119,1187
1589:8,58,76,84,354,518,542,616,650,654
1591:62108,69776,17,17,17,17,17,17,17,17
1601:8,15,17,58,76,302,518,542,616,654
1602:8,15,17,58,84,302,518,564,616,654
1629:8,15,17,58,61,76,302,518,616,654
1634:17,40,76,327,1913,2265,2901,6901,8337,9662
1642:8,58,76,302,518,542,564,650,654,1102
1653:8,17,58,84,101,302,542,564,616,654
1654:8,29,84,101,302,518,542,564,650,1102
1655:8,15,29,76,138,289,354,542,650,654
1668:8,15,29,76,84,354,518,564,616,650
1681:8,17,29,58,84,518,542,616,650,1102
1703:29,58,76,84,302,354,518,616,650,654
1721:15,17,58,61,245,302,542,616,654,4268
1727:8,17,29,58,76,84,302,616,650,654
1728:8,58,76,84,302,354,518,616,650,1102
1745:8,17,58,84,245,302,518,542,616,654
1746:8,17,29,58,302,518,542,616,650,654
1751:8,29,58,76,84,302,518,542,616,654
1756:8,29,58,76,302,354,542,616,654,1102
1758:8,17,58,76,302,518,542,616,650,654
1761:8,17,70,81,226,245,508,542,616,1382
1767:8,58,70,76,84,138,354,518,616,1102
1779:1674,8635,17395,56748,65741,67185,86913,93097,93631,103533
1780:64,140,731,1772,3041,9354,10404,10503,13960,67574
1783:8,17,29,58,76,84,302,518,542,650
1787:15,29,61,76,101,289,354,518,564,616
1788:8,17,58,84,302,508,542,616,650,654
1794:8,15,17,58,84,302,518,564,616,654
1796:8,15,29,84,138,301,542,650,654,1102
1803:8,17,29,58,76,84,302,518,616,654
1820:8,17,58,76,302,508,518,616,654,1352
1821:8,15,17,58,302,518,542,564,616,654
1822:8,17,29,58,61,84,302,518,616,654
1823:6,15,17,76,84,289,354,542,564,650
